customer_id,customer_name,age,gender,region,employment_status,annual_income,credit_score,debt_to_income_ratio,account_open_date
CUST-00995,Customer_995,36,F,West,Retired,28007.06,704,0.233,2017-11-30
CUST-00996,Customer_996,46,F,South,Employed,47814.39,652,0.143,2018-11-28
CUST-00997,Customer_997,43,M,North,Employed,79576.69,799,0.121,2019-05-20
CUST-00998,Customer_998,28,M,East,Self-Employed,48374.64,721,0.214,2022-11-23
CUST-00999,Customer_999,42,F,East,Employed,46808.57,743,0.384,2018-08-01
CUST-01000,Customer_1000,44,M,Central,Unemployed,38770.17,767,0.573,2020-03-05
CUST-01001,Customer_1001,68,M,South,Self-Employed,59832.4,739,0.272,2019-05-15
CUST-01002,Customer_1002,42,F,West,Employed,24529.8,602,0.473,2020-03-30
CUST-01003,Customer_1003,46,F,North,Employed,133317.52,631,0.481,2021-10-20
CUST-01004,Customer_1004,33,F,North,Retired,48225.33,616,0.241,2018-09-04
CUST-01005,Customer_1005,37,M,North,Self-Employed,58523.9,586,0.498,2019-05-29
CUST-01006,Customer_1006,28,M,South,Self-Employed,81153.51,600,0.453,2020-12-27
CUST-01007,Customer_1007,33,F,South,Employed,72097.26,635,0.524,2020-02-06
CUST-01008,Customer_1008,30,F,South,Employed,56318.29,711,0.515,2022-08-31
CUST-01009,Customer_1009,52,F,East,Employed,20000.0,620,0.179,2020-01-02
CUST-01010,Customer_1010,40,F,West,Retired,68355.84,625,0.358,2022-03-03
CUST-01011,Customer_1011,53,F,West,Employed,91795.19,687,0.16,2021-11-12
CUST-01012,Customer_1012,36,M,West,Employed,88729.34,680,0.305,2021-08-30
CUST-01013,Customer_1013,20,M,South,Self-Employed,40850.24,727,0.164,2019-08-13
CUST-01014,Customer_1014,44,M,North,Employed,79728.25,587,0.346,2019-04-10
CUST-01015,Customer_1015,56,M,West,Retired,55228.29,485,0.081,2021-06-27
CUST-01016,Customer_1016,18,M,Central,Retired,133818.55,658,0.329,2019-03-18
CUST-01017,Customer_1017,59,M,North,Employed,70025.52,508,0.393,2022-04-09
CUST-01018,Customer_1018,54,F,West,Employed,156298.22,762,0.295,2019-11-08
CUST-01019,Customer_1019,36,F,West,Self-Employed,115663.73,612,0.261,2021-10-08
CUST-01020,Customer_1020,33,M,East,Employed,150967.65,605,0.417,2022-05-10
CUST-01021,Customer_1021,51,F,Central,Self-Employed,71865.76,850,0.181,2022-02-25
CUST-01022,Customer_1022,53,F,North,Employed,25275.9,550,0.254,2019-06-16
CUST-01023,Customer_1023,30,M,East,Employed,79619.99,639,0.254,2022-04-29
CUST-01024,Customer_1024,45,F,South,Self-Employed,20581.29,470,0.319,2018-07-23
CUST-01025,Customer_1025,51,F,Central,Retired,53771.03,711,0.516,2020-11-29
CUST-01026,Customer_1026,18,F,East,Employed,148422.04,628,0.309,2019-11-06
CUST-01027,Customer_1027,28,F,South,Self-Employed,94102.17,763,0.392,2020-03-23
CUST-01028,Customer_1028,37,F,South,Employed,115967.17,685,0.354,2019-02-26
CUST-01029,Customer_1029,53,M,North,Unemployed,32122.69,586,0.63,2019-03-03
CUST-01030,Customer_1030,33,F,South,Retired,53631.36,810,0.372,2018-07-20
CUST-01031,Customer_1031,30,M,North,Retired,36359.23,473,0.52,2019-04-23
CUST-01032,Customer_1032,36,M,West,Retired,48698.4,567,0.567,2021-04-05
CUST-01033,Customer_1033,24,F,West,Employed,66051.57,508,0.042,2018-05-12
CUST-01034,Customer_1034,40,M,North,Unemployed,37147.16,735,0.498,2020-11-25
CUST-01035,Customer_1035,24,F,West,Self-Employed,59470.51,669,0.229,2022-05-22
CUST-01036,Customer_1036,63,M,North,Unemployed,74034.28,579,0.682,2019-03-15
CUST-01037,Customer_1037,34,M,East,Employed,43880.12,850,0.195,2020-06-19
CUST-01038,Customer_1038,38,F,North,Employed,62983.64,727,0.276,2020-12-31
CUST-01039,Customer_1039,32,M,North,Employed,151953.39,687,0.208,2017-07-11
CUST-01040,Customer_1040,53,F,East,Unemployed,30113.96,770,0.158,2019-01-20
CUST-01041,Customer_1041,45,F,West,Self-Employed,20106.57,680,0.159,2018-06-14
CUST-01042,Customer_1042,33,M,North,Employed,140922.51,630,0.124,2018-11-06
CUST-01043,Customer_1043,33,M,South,Employed,20000.0,605,0.29,2017-10-23
CUST-01044,Customer_1044,62,F,Central,Self-Employed,140067.64,540,0.052,2021-11-26
CUST-01045,Customer_1045,84,F,East,Self-Employed,67974.2,609,0.3,2018-01-31
CUST-01046,Customer_1046,37,M,West,Retired,80643.56,587,0.162,2022-04-15
CUST-01047,Customer_1047,42,F,West,Employed,82015.96,738,0.386,2021-06-15
CUST-01048,Customer_1048,46,F,North,Self-Employed,24144.1,738,0.375,2019-02-13
CUST-01049,Customer_1049,55,M,East,Employed,47246.93,757,0.261,2019-01-23
CUST-01050,Customer_1050,37,M,West,Self-Employed,67972.73,749,0.318,2021-07-11
CUST-01051,Customer_1051,33,F,East,Self-Employed,33909.32,660,0.166,2019-04-29
CUST-01052,Customer_1052,40,F,South,Unemployed,23558.0,659,0.533,2019-10-16
CUST-01053,Customer_1053,26,M,North,Self-Employed,121860.17,569,0.265,2022-01-15
CUST-01054,Customer_1054,34,F,West,Unemployed,52413.88,775,0.254,2022-07-02
CUST-01055,Customer_1055,33,F,East,Employed,144184.39,626,0.416,2021-05-12
CUST-01056,Customer_1056,51,M,Central,Employed,65178.79,693,0.194,2019-04-25
CUST-01057,Customer_1057,37,F,West,Unemployed,67950.22,696,0.108,2022-06-24
CUST-01058,Customer_1058,36,F,West,Unemployed,58886.14,668,0.391,2020-05-29
CUST-01059,Customer_1059,55,M,West,Employed,70603.33,708,0.119,2022-04-03
CUST-01060,Customer_1060,49,F,North,Employed,52621.45,720,0.22,2020-08-10
CUST-01061,Customer_1061,33,M,Central,Employed,75047.06,560,0.25,2018-04-16
CUST-01062,Customer_1062,55,M,Central,Retired,100361.85,588,0.396,2019-05-07
CUST-01063,Customer_1063,35,F,Central,Self-Employed,51346.69,684,0.344,2019-04-02
CUST-01064,Customer_1064,40,F,East,Employed,80019.08,689,0.201,2022-08-13
CUST-01065,Customer_1065,58,M,West,Employed,96639.91,850,0.347,2018-08-14
CUST-01066,Customer_1066,68,F,East,Self-Employed,20000.0,665,0.563,2022-04-13
CUST-01067,Customer_1067,42,M,South,Employed,49878.9,713,0.377,2020-12-05
CUST-01068,Customer_1068,41,F,Central,Employed,68813.46,629,0.142,2018-12-26
CUST-01069,Customer_1069,56,M,North,Retired,52381.41,762,0.504,2020-02-28
CUST-01070,Customer_1070,39,M,West,Employed,76082.48,716,0.337,2019-06-30
CUST-01071,Customer_1071,23,M,South,Employed,20952.62,754,0.651,2018-02-21
CUST-01072,Customer_1072,36,F,South,Employed,86725.22,434,0.291,2018-07-16
CUST-01073,Customer_1073,50,M,East,Employed,78209.29,829,0.086,2020-08-06
CUST-01074,Customer_1074,18,M,Central,Employed,83824.69,763,0.427,2017-12-02
CUST-01075,Customer_1075,57,F,West,Self-Employed,51896.61,687,0.109,2017-07-23
CUST-01076,Customer_1076,23,M,West,Employed,80356.95,631,0.155,2018-10-17
CUST-01077,Customer_1077,19,M,Central,Retired,158440.68,702,0.7,2018-03-21
CUST-01078,Customer_1078,41,F,Central,Unemployed,267699.88,535,0.433,2017-10-25
CUST-01079,Customer_1079,40,M,Central,Employed,29974.1,764,0.221,2018-05-08
CUST-01080,Customer_1080,55,M,North,Employed,20000.0,516,0.128,2019-07-22
CUST-01081,Customer_1081,36,F,Central,Retired,43811.23,713,0.317,2020-07-28
CUST-01082,Customer_1082,38,M,East,Employed,24129.08,677,0.259,2020-12-30
CUST-01083,Customer_1083,49,F,West,Unemployed,43949.08,690,0.656,2022-02-23
CUST-01084,Customer_1084,33,F,Central,Self-Employed,40872.09,721,0.837,2018-09-22
CUST-01085,Customer_1085,46,F,Central,Unemployed,45441.99,685,0.149,2018-12-06
CUST-01086,Customer_1086,51,M,South,Employed,88066.38,755,0.498,2018-11-30
CUST-01087,Customer_1087,18,F,East,Retired,39040.58,789,0.389,2022-03-06
CUST-01088,Customer_1088,27,M,Central,Employed,178769.23,683,0.14,2019-05-08
CUST-01089,Customer_1089,42,F,North,Unemployed,114984.61,514,0.156,2019-10-08
CUST-01090,Customer_1090,32,F,Central,Self-Employed,46861.25,633,0.405,2019-03-07
CUST-01091,Customer_1091,50,F,Central,Employed,20137.04,645,0.117,2018-03-03
CUST-01092,Customer_1092,36,F,North,Employed,76694.52,675,0.736,2022-10-12
CUST-01093,Customer_1093,51,F,South,Employed,37642.17,528,0.188,2022-08-09
CUST-01094,Customer_1094,49,M,East,Unemployed,220152.97,651,0.167,2022-01-07
CUST-01095,Customer_1095,34,F,East,Employed,140837.1,584,0.044,2022-07-28
CUST-01096,Customer_1096,66,F,South,Unemployed,59478.85,584,0.314,2022-09-27
CUST-01097,Customer_1097,29,F,West,Employed,151471.3,707,0.38,2018-01-20
CUST-01098,Customer_1098,40,M,Central,Employed,51980.36,709,0.273,2020-01-21
CUST-01099,Customer_1099,31,F,North,Retired,42034.63,747,0.227,2020-09-30
CUST-01100,Customer_1100,41,F,East,Retired,72038.27,618,0.368,2022-08-14
CUST-01101,Customer_1101,50,M,East,Employed,162897.18,677,0.335,2018-01-18
CUST-01102,Customer_1102,41,F,South,Retired,178260.01,686,0.252,2018-12-20
CUST-01103,Customer_1103,40,F,Central,Employed,41725.04,763,0.251,2019-07-16
CUST-01104,Customer_1104,71,M,South,Employed,98491.85,664,0.604,2021-12-04
CUST-01105,Customer_1105,41,M,South,Retired,91444.07,615,0.512,2018-10-19
CUST-01106,Customer_1106,30,M,West,Employed,119054.99,589,0.363,2021-05-10
CUST-01107,Customer_1107,18,F,South,Employed,42068.31,628,0.303,2018-03-06
CUST-01108,Customer_1108,50,F,North,Employed,40395.27,785,0.268,2018-12-10
CUST-01109,Customer_1109,47,M,North,Employed,20000.0,776,0.524,2021-02-10
CUST-01110,Customer_1110,40,M,Central,Unemployed,46740.24,616,0.611,2021-03-26
CUST-01111,Customer_1111,30,F,Central,Self-Employed,118644.34,716,0.093,2022-07-06
CUST-01112,Customer_1112,32,F,Central,Employed,46606.4,707,0.316,2021-11-21
CUST-01113,Customer_1113,25,M,Central,Employed,46142.74,850,0.358,2019-11-16
CUST-01114,Customer_1114,43,F,North,Employed,68390.63,712,0.536,2017-12-19
CUST-01115,Customer_1115,34,M,East,Employed,75099.87,761,0.312,2021-04-10
CUST-01116,Customer_1116,32,M,Central,Employed,36488.53,812,0.179,2019-10-10
CUST-01117,Customer_1117,57,M,North,Self-Employed,96301.43,712,0.433,2020-06-03
CUST-01118,Customer_1118,38,M,Central,Retired,39425.96,744,0.537,2021-07-21
CUST-01119,Customer_1119,62,M,East,Employed,46251.97,569,0.126,2018-06-16
CUST-01120,Customer_1120,36,M,West,Employed,77291.42,739,0.359,2018-11-11
CUST-01121,Customer_1121,38,F,North,Retired,38646.29,662,0.311,2018-04-24
CUST-01122,Customer_1122,47,F,Central,Unemployed,76231.69,759,0.49,2020-06-03
CUST-01123,Customer_1123,42,F,North,Employed,21814.43,809,0.221,2019-04-08
CUST-01124,Customer_1124,46,M,East,Employed,56363.37,668,0.116,2017-08-09
CUST-01125,Customer_1125,19,M,South,Retired,114576.01,779,0.361,2018-08-02
CUST-01126,Customer_1126,21,M,North,Employed,92052.57,602,0.34,2019-05-23
CUST-01127,Customer_1127,28,M,West,Unemployed,105456.02,523,0.58,2021-10-07
CUST-01128,Customer_1128,36,F,North,Self-Employed,61196.34,556,0.498,2022-01-22
CUST-01129,Customer_1129,32,M,West,Self-Employed,57995.45,548,0.328,2022-09-16
CUST-01130,Customer_1130,42,M,North,Employed,22486.17,820,0.488,2018-06-20
CUST-01131,Customer_1131,36,F,Central,Employed,77764.03,589,0.356,2018-04-25
CUST-01132,Customer_1132,30,M,East,Employed,42649.62,563,0.232,2020-05-23
CUST-01133,Customer_1133,27,F,West,Employed,31779.46,850,0.172,2020-09-26
CUST-01134,Customer_1134,38,M,Central,Employed,100858.98,657,0.092,2018-11-18
CUST-01135,Customer_1135,40,M,Central,Employed,155076.99,482,0.279,2018-03-01
CUST-01136,Customer_1136,46,M,East,Retired,44031.58,656,0.332,2022-04-29
CUST-01137,Customer_1137,45,F,East,Self-Employed,93406.3,661,0.216,2021-05-05
CUST-01138,Customer_1138,37,F,West,Employed,45077.38,850,0.168,2019-03-20
CUST-01139,Customer_1139,43,M,West,Employed,54084.23,743,0.199,2021-09-08
CUST-01140,Customer_1140,43,M,West,Unemployed,30619.5,612,0.469,2018-02-27
CUST-01141,Customer_1141,47,F,South,Employed,68265.23,845,0.159,2017-12-12
CUST-01142,Customer_1142,35,F,North,Self-Employed,67579.68,772,0.219,2019-10-23
CUST-01143,Customer_1143,37,M,North,Employed,182536.75,604,0.126,2019-09-17
CUST-01144,Customer_1144,18,F,Central,Employed,48521.45,682,0.184,2022-06-11
CUST-01145,Customer_1145,58,F,South,Self-Employed,172968.4,689,0.452,2017-11-08
CUST-01146,Customer_1146,18,F,South,Employed,85008.82,788,0.07,2019-04-20
CUST-01147,Customer_1147,41,M,South,Employed,55428.23,637,0.61,2019-06-18
CUST-01148,Customer_1148,33,F,South,Employed,36587.05,582,0.379,2019-02-27
CUST-01149,Customer_1149,27,M,Central,Employed,61597.0,817,0.442,2019-11-03
CUST-01150,Customer_1150,41,M,East,Self-Employed,20000.0,575,0.139,2021-07-07
CUST-01151,Customer_1151,50,M,South,Self-Employed,26914.24,682,0.339,2020-03-10
CUST-01152,Customer_1152,47,F,East,Employed,93365.33,695,0.439,2019-03-31
CUST-01153,Customer_1153,40,M,North,Employed,41329.97,814,0.674,2022-07-13
CUST-01154,Customer_1154,28,M,East,Employed,49022.8,627,0.472,2021-01-29
CUST-01155,Customer_1155,34,F,Central,Employed,58442.4,654,0.36,2019-09-29
CUST-01156,Customer_1156,38,F,East,Retired,35420.59,783,0.583,2021-12-22
CUST-01157,Customer_1157,46,M,East,Employed,45621.39,625,0.53,2021-09-05
CUST-01158,Customer_1158,48,F,East,Unemployed,31911.43,707,0.389,2022-03-02
CUST-01159,Customer_1159,31,F,West,Employed,88572.49,597,0.176,2020-11-28
CUST-01160,Customer_1160,37,F,West,Self-Employed,32316.7,739,0.613,2021-12-08
CUST-01161,Customer_1161,43,M,East,Unemployed,67529.55,801,0.109,2022-02-19
CUST-01162,Customer_1162,18,M,East,Self-Employed,31273.93,663,0.4,2019-05-29
CUST-01163,Customer_1163,31,M,North,Retired,81966.61,741,0.534,2018-02-27
CUST-01164,Customer_1164,18,M,Central,Self-Employed,41139.7,565,0.451,2018-08-10
CUST-01165,Customer_1165,33,M,North,Self-Employed,26240.85,684,0.252,2019-11-15
CUST-01166,Customer_1166,63,F,South,Employed,50312.83,627,0.437,2021-09-01
CUST-01167,Customer_1167,48,F,South,Employed,53575.34,833,0.337,2020-01-22
CUST-01168,Customer_1168,28,M,West,Employed,97544.14,776,0.505,2022-11-11
CUST-01169,Customer_1169,38,M,Central,Self-Employed,40082.76,748,0.258,2018-09-04
CUST-01170,Customer_1170,51,M,West,Employed,64446.07,736,0.199,2019-09-30
CUST-01171,Customer_1171,56,M,West,Retired,126644.06,652,0.137,2022-09-11
CUST-01172,Customer_1172,57,M,West,Employed,73493.81,699,0.505,2021-06-09
CUST-01173,Customer_1173,37,F,South,Employed,59933.28,695,0.096,2021-10-05
CUST-01174,Customer_1174,21,F,West,Employed,67205.11,740,0.437,2020-05-15
CUST-01175,Customer_1175,46,M,North,Retired,38351.94,812,0.482,2021-02-07
CUST-01176,Customer_1176,43,M,Central,Self-Employed,93481.14,619,0.313,2021-05-21
CUST-01177,Customer_1177,25,F,Central,Employed,29320.52,803,0.424,2021-12-11
CUST-01178,Customer_1178,24,F,West,Employed,250034.1,529,0.304,2019-04-04
CUST-01179,Customer_1179,38,M,Central,Employed,76441.41,758,0.482,2017-10-31
CUST-01180,Customer_1180,46,M,Central,Employed,48418.53,776,0.322,2018-05-04
CUST-01181,Customer_1181,34,F,West,Unemployed,38065.46,681,0.059,2017-12-12
CUST-01182,Customer_1182,51,M,Central,Retired,61122.65,739,0.627,2020-06-15
CUST-01183,Customer_1183,38,M,South,Employed,44263.89,609,0.091,2019-04-25
CUST-01184,Customer_1184,59,F,South,Employed,38090.32,495,0.463,2022-01-14
CUST-01185,Customer_1185,39,F,Central,Self-Employed,89019.95,713,0.203,2022-04-04
CUST-01186,Customer_1186,53,M,West,Unemployed,99905.6,711,0.244,2018-11-18
CUST-01187,Customer_1187,39,M,West,Self-Employed,93946.45,695,0.514,2020-03-26
CUST-01188,Customer_1188,30,M,Central,Employed,200081.78,533,0.143,2018-04-01
CUST-01189,Customer_1189,59,F,North,Employed,56124.11,606,0.317,2022-03-16
CUST-01190,Customer_1190,41,M,South,Self-Employed,34878.7,755,0.494,2022-09-13
CUST-01191,Customer_1191,31,M,North,Employed,62820.13,526,0.792,2017-09-30
CUST-01192,Customer_1192,33,M,Central,Retired,45189.87,799,0.316,2019-07-24
CUST-01193,Customer_1193,50,M,East,Retired,42950.68,850,0.095,2021-09-15
CUST-01194,Customer_1194,45,F,Central,Retired,46367.18,676,0.14,2018-01-21
CUST-01195,Customer_1195,41,F,South,Employed,27483.08,802,0.075,2020-08-13
CUST-01196,Customer_1196,19,M,Central,Unemployed,84651.72,666,0.368,2021-11-25
CUST-01197,Customer_1197,40,F,South,Self-Employed,55682.0,736,0.371,2020-12-31
CUST-01198,Customer_1198,35,F,Central,Self-Employed,224890.14,797,0.381,2021-08-19
CUST-01199,Customer_1199,48,F,West,Employed,61209.98,496,0.286,2022-10-30
CUST-01200,Customer_1200,45,M,Central,Unemployed,91324.52,711,0.463,2020-02-04
CUST-01201,Customer_1201,49,F,South,Self-Employed,48466.16,639,0.493,2021-12-04
CUST-01202,Customer_1202,52,F,Central,Self-Employed,56993.06,747,0.02,2017-12-31
CUST-01203,Customer_1203,38,M,North,Employed,32223.93,608,0.384,2022-03-11
CUST-01204,Customer_1204,57,M,West,Employed,110621.96,687,0.716,2020-11-04
CUST-01205,Customer_1205,53,M,Central,Employed,37298.16,626,0.229,2017-08-29
CUST-01206,Customer_1206,65,F,West,Employed,89027.71,638,0.386,2018-05-30
CUST-01207,Customer_1207,61,M,West,Employed,40480.92,622,0.374,2020-03-30
CUST-01208,Customer_1208,58,M,North,Employed,22739.43,600,0.425,2018-01-02
CUST-01209,Customer_1209,45,F,East,Employed,119984.71,594,0.291,2018-12-11
CUST-01210,Customer_1210,35,M,Central,Employed,40010.79,602,0.292,2020-01-03
CUST-01211,Customer_1211,31,M,West,Self-Employed,77076.14,658,0.248,2019-01-24
CUST-01212,Customer_1212,45,F,West,Employed,109378.79,739,0.121,2022-01-20
CUST-01213,Customer_1213,31,F,Central,Employed,45877.0,689,0.44,2018-02-16
CUST-01214,Customer_1214,50,F,Central,Employed,86466.93,788,0.357,2021-05-17
CUST-01215,Customer_1215,47,F,South,Employed,27098.37,645,0.386,2018-07-11
CUST-01216,Customer_1216,35,F,South,Employed,216893.79,752,0.52,2019-10-23
CUST-01217,Customer_1217,30,F,East,Retired,119452.18,431,0.461,2019-09-06
CUST-01218,Customer_1218,65,F,West,Self-Employed,32637.33,767,0.68,2018-02-15
CUST-01219,Customer_1219,25,M,South,Employed,115734.24,683,0.301,2018-12-31
CUST-01220,Customer_1220,38,M,North,Employed,73411.0,700,0.442,2020-09-03
CUST-01221,Customer_1221,33,F,Central,Self-Employed,44700.75,604,0.226,2019-01-31
CUST-01222,Customer_1222,44,M,South,Employed,61922.53,614,0.257,2019-05-10
CUST-01223,Customer_1223,43,M,North,Unemployed,76055.25,512,0.428,2020-04-11
CUST-01224,Customer_1224,63,F,North,Employed,74577.8,631,0.679,2021-09-04
CUST-01225,Customer_1225,43,F,North,Self-Employed,130788.93,673,0.472,2018-11-10
CUST-01226,Customer_1226,46,F,West,Self-Employed,23169.01,673,0.1,2019-12-31
CUST-01227,Customer_1227,35,F,Central,Employed,86097.14,671,0.34,2018-08-01
CUST-01228,Customer_1228,44,M,West,Employed,43754.98,788,0.794,2021-10-15
CUST-01229,Customer_1229,33,F,South,Employed,20000.0,603,0.375,2019-07-24
CUST-01230,Customer_1230,69,M,Central,Employed,48821.15,644,0.696,2022-09-20
CUST-01231,Customer_1231,26,F,South,Self-Employed,54454.85,600,0.448,2022-01-14
CUST-01232,Customer_1232,39,M,East,Unemployed,182349.04,646,0.224,2020-12-09
CUST-01233,Customer_1233,30,F,West,Self-Employed,69816.36,668,0.355,2020-01-07
CUST-01234,Customer_1234,50,M,North,Retired,34939.54,705,0.175,2019-11-03
CUST-01235,Customer_1235,33,F,Central,Retired,58212.09,542,0.307,2020-12-20
CUST-01236,Customer_1236,31,F,East,Employed,79336.38,623,0.337,2021-10-30
CUST-01237,Customer_1237,37,F,West,Self-Employed,32537.58,703,0.368,2021-06-16
CUST-01238,Customer_1238,42,M,West,Employed,92357.94,850,0.332,2019-10-15
CUST-01239,Customer_1239,40,M,Central,Employed,38387.85,662,0.41,2017-08-11
CUST-01240,Customer_1240,55,M,Central,Retired,47093.42,798,0.075,2018-01-03
CUST-01241,Customer_1241,38,F,West,Retired,63241.06,684,0.138,2019-10-06
CUST-01242,Customer_1242,50,F,South,Unemployed,85811.27,593,0.45,2017-07-13
CUST-01243,Customer_1243,43,F,West,Retired,189801.17,738,0.22,2018-02-01
CUST-01244,Customer_1244,42,M,West,Employed,201672.28,568,0.355,2022-07-17
CUST-01245,Customer_1245,36,F,South,Self-Employed,46156.04,620,0.408,2021-08-19
CUST-01246,Customer_1246,33,F,West,Retired,90038.7,712,0.349,2020-01-10
CUST-01247,Customer_1247,44,M,East,Employed,28951.76,707,0.73,2022-05-26
CUST-01248,Customer_1248,36,F,East,Employed,99032.95,662,0.402,2017-09-12
CUST-01249,Customer_1249,68,M,West,Employed,27898.25,604,0.011,2021-09-11
CUST-01250,Customer_1250,49,F,South,Retired,75872.69,617,0.508,2019-02-02
CUST-01251,Customer_1251,41,M,West,Self-Employed,24352.18,660,0.299,2021-08-09
CUST-01252,Customer_1252,47,M,East,Employed,60677.74,586,0.076,2021-10-13
CUST-01253,Customer_1253,59,M,Central,Employed,72247.84,720,0.459,2018-07-21
CUST-01254,Customer_1254,41,M,North,Retired,41927.64,569,0.278,2019-02-17
CUST-01255,Customer_1255,51,F,Central,Employed,65793.44,737,0.22,2018-02-11
CUST-01256,Customer_1256,45,M,West,Employed,34458.82,694,0.206,2021-02-25
CUST-01257,Customer_1257,55,F,Central,Unemployed,25945.3,486,0.557,2020-03-02
CUST-01258,Customer_1258,19,M,Central,Employed,84199.49,850,0.154,2021-09-04
CUST-01259,Customer_1259,68,M,North,Employed,70853.68,850,0.39,2020-07-19
CUST-01260,Customer_1260,47,F,Central,Employed,134226.08,696,0.292,2020-12-21
CUST-01261,Customer_1261,38,F,South,Employed,35226.52,680,0.446,2022-03-31
CUST-01262,Customer_1262,48,F,East,Self-Employed,56355.08,648,0.692,2022-11-08
CUST-01263,Customer_1263,26,M,West,Self-Employed,138009.47,730,0.179,2021-02-04
CUST-01264,Customer_1264,51,F,Central,Unemployed,77168.76,752,0.216,2021-11-14
CUST-01265,Customer_1265,46,F,South,Employed,89140.61,661,0.179,2017-07-18
CUST-01266,Customer_1266,58,F,East,Employed,241189.08,637,0.323,2020-07-17
CUST-01267,Customer_1267,45,M,West,Self-Employed,29839.7,842,0.456,2020-10-31
CUST-01268,Customer_1268,32,F,West,Employed,67246.96,559,0.243,2021-11-29
CUST-01269,Customer_1269,45,M,Central,Self-Employed,82789.79,580,0.316,2018-05-10
CUST-01270,Customer_1270,34,M,East,Unemployed,75121.83,580,0.116,2019-10-22
CUST-01271,Customer_1271,39,F,West,Employed,94363.19,549,0.411,2018-06-08
CUST-01272,Customer_1272,73,M,West,Unemployed,115171.78,610,0.379,2021-12-06
CUST-01273,Customer_1273,40,F,West,Employed,93548.16,759,0.601,2017-11-29
CUST-01274,Customer_1274,47,F,West,Employed,66181.64,714,0.302,2019-10-08
CUST-01275,Customer_1275,39,M,West,Employed,20000.0,834,0.065,2022-01-02
CUST-01276,Customer_1276,67,M,South,Unemployed,28891.31,758,0.179,2020-04-01
CUST-01277,Customer_1277,43,M,West,Self-Employed,76600.73,714,0.128,2021-06-18
CUST-01278,Customer_1278,36,F,East,Self-Employed,149228.62,648,0.112,2017-09-11
CUST-01279,Customer_1279,50,F,East,Employed,67368.71,669,0.579,2022-03-29
CUST-01280,Customer_1280,27,F,Central,Employed,53364.68,844,0.591,2019-09-10
CUST-01281,Customer_1281,45,M,East,Employed,69446.87,673,0.572,2019-02-23
CUST-01282,Customer_1282,46,F,West,Retired,86826.19,539,0.113,2020-10-13
CUST-01283,Customer_1283,28,F,West,Self-Employed,76106.13,738,0.066,2022-02-09
CUST-01284,Customer_1284,23,M,East,Employed,57418.97,643,0.242,2019-06-27
CUST-01285,Customer_1285,23,F,North,Employed,103669.59,703,0.209,2020-12-29
CUST-01286,Customer_1286,55,M,East,Employed,189352.88,597,0.322,2021-04-15
CUST-01287,Customer_1287,33,F,Central,Self-Employed,56666.26,689,0.631,2021-05-26
CUST-01288,Customer_1288,56,F,East,Self-Employed,159965.83,661,0.027,2020-01-01
CUST-01289,Customer_1289,38,F,West,Employed,42896.38,628,0.361,2018-02-17
CUST-01290,Customer_1290,52,M,South,Self-Employed,60036.07,778,0.571,2019-03-18
CUST-01291,Customer_1291,57,F,North,Employed,105714.36,638,0.312,2020-09-10
CUST-01292,Customer_1292,56,M,North,Employed,40691.02,660,0.295,2017-12-29
CUST-01293,Customer_1293,24,F,Central,Employed,153737.95,787,0.222,2018-08-07
CUST-01294,Customer_1294,53,F,Central,Unemployed,66346.61,599,0.493,2022-06-15
CUST-01295,Customer_1295,41,M,East,Self-Employed,74209.92,618,0.25,2022-06-13
CUST-01296,Customer_1296,23,F,East,Employed,64632.51,656,0.159,2018-10-14
CUST-01297,Customer_1297,42,F,West,Self-Employed,70819.29,755,0.493,2022-03-09
CUST-01298,Customer_1298,33,M,North,Employed,48242.09,709,0.777,2020-12-02
CUST-01299,Customer_1299,42,F,West,Employed,41482.92,765,0.507,2018-01-14
CUST-01300,Customer_1300,48,F,Central,Employed,64289.54,617,0.574,2017-08-08
CUST-01301,Customer_1301,47,M,Central,Self-Employed,119676.76,847,0.416,2019-05-20
CUST-01302,Customer_1302,30,F,Central,Self-Employed,63313.85,668,0.273,2019-12-05
CUST-01303,Customer_1303,22,F,East,Employed,50284.79,697,0.509,2021-08-24
CUST-01304,Customer_1304,57,M,West,Employed,25122.72,648,0.12,2020-08-10
CUST-01305,Customer_1305,47,F,South,Employed,111030.18,830,0.535,2022-12-02
CUST-01306,Customer_1306,28,M,East,Employed,82204.46,850,0.241,2019-12-03
CUST-01307,Customer_1307,61,M,West,Retired,80849.14,643,0.762,2020-03-30
CUST-01308,Customer_1308,27,F,North,Unemployed,44419.01,652,0.369,2018-06-12
CUST-01309,Customer_1309,55,F,Central,Employed,32043.43,570,0.245,2022-11-18
CUST-01310,Customer_1310,33,F,South,Employed,88332.17,659,0.351,2019-10-11
CUST-01311,Customer_1311,44,F,West,Employed,22409.8,850,0.467,2018-11-29
CUST-01312,Customer_1312,64,F,West,Employed,98145.1,645,0.109,2022-06-23
CUST-01313,Customer_1313,27,F,South,Employed,88300.75,677,0.158,2018-06-08
CUST-01314,Customer_1314,53,F,East,Self-Employed,68176.42,561,0.155,2019-12-09
CUST-01315,Customer_1315,51,F,West,Employed,106912.91,716,0.481,2022-07-15
CUST-01316,Customer_1316,29,M,South,Employed,96328.03,799,0.813,2019-05-08
CUST-01317,Customer_1317,51,F,Central,Employed,64969.54,727,0.295,2018-12-29
