transaction_id,customer_id,transaction_date,transaction_type,amount,product_category,region,is_outlier,year_month
TXN-037336,CUST-01073,2024-05-29,Withdrawal,85.24,Auto Loan,East,False,2024-05
TXN-038348,CUST-01105,2024-05-29,Deposit,156.99,Savings Account,South,False,2024-05
TXN-001792,CUST-00054,2024-05-29,Transfer,32.02,Investment Fund,North,False,2024-05
TXN-033075,CUST-00954,2024-05-29,Deposit,14.51,Personal Loan,East,False,2024-05
TXN-045080,CUST-01300,2024-05-29,Fee,5.0,Personal Loan,Central,False,2024-05
TXN-034546,CUST-00994,2024-05-29,Deposit,40.5,Savings Account,South,False,2024-05
TXN-009715,CUST-00287,2024-05-29,Payment,24.21,Business Loan,North,False,2024-05
TXN-018515,CUST-00533,2024-05-29,Payment,1.52,Mortgage,East,False,2024-05
TXN-033236,CUST-00959,2024-05-29,Withdrawal,32.36,Credit Card,Central,False,2024-05
TXN-038019,CUST-01095,2024-05-29,Withdrawal,294.54,Savings Account,East,True,2024-05
TXN-007994,CUST-00240,2024-05-29,Fee,44.39,Credit Card,East,False,2024-05
TXN-025335,CUST-00728,2024-05-29,Payment,411.1,Personal Loan,Central,True,2024-05
TXN-040144,CUST-01158,2024-05-29,Payment,24.56,Credit Card,East,False,2024-05
TXN-003312,CUST-00101,2024-05-29,Interest,44.28,Auto Loan,South,False,2024-05
TXN-027073,CUST-00778,2024-05-29,Withdrawal,14.96,Business Loan,North,False,2024-05
TXN-047217,CUST-01359,2024-05-29,Interest,15.9,Auto Loan,North,False,2024-05
TXN-041821,CUST-01206,2024-05-29,Transfer,118.66,Auto Loan,West,False,2024-05
TXN-007407,CUST-00223,2024-05-29,Payment,65.09,Credit Card,East,False,2024-05
TXN-015627,CUST-00453,2024-05-29,Transfer,20.97,Auto Loan,North,False,2024-05
TXN-018680,CUST-00537,2024-05-29,Withdrawal,53.81,Mortgage,East,False,2024-05
TXN-051512,CUST-01484,2024-05-29,Withdrawal,9.91,Business Loan,West,False,2024-05
TXN-013484,CUST-00395,2024-05-29,Withdrawal,166.21,Investment Fund,West,False,2024-05
TXN-007414,CUST-00223,2024-05-29,Interest,77.62,Mortgage,East,False,2024-05
TXN-001843,CUST-00056,2024-05-29,Payment,38.76,Auto Loan,South,False,2024-05
TXN-047985,CUST-01382,2024-05-29,Transfer,57.69,Mortgage,Central,False,2024-05
TXN-032983,CUST-00950,2024-05-29,Deposit,35.38,Auto Loan,East,False,2024-05
TXN-028222,CUST-00810,2024-05-29,Payment,29.1,Auto Loan,West,False,2024-05
TXN-018040,CUST-00518,2024-05-29,Interest,6.38,Mortgage,Central,False,2024-05
TXN-039536,CUST-01141,2024-05-29,Deposit,57.38,Business Loan,South,False,2024-05
TXN-025956,CUST-00748,2024-05-29,Payment,63.59,Auto Loan,Central,False,2024-05
TXN-007889,CUST-00238,2024-05-29,Deposit,9.06,Personal Loan,Central,False,2024-05
TXN-040013,CUST-01155,2024-05-29,Withdrawal,21.61,Insurance,Central,False,2024-05
TXN-011448,CUST-00339,2024-05-29,Deposit,25.51,Savings Account,North,False,2024-05
TXN-000382,CUST-00011,2024-05-29,Withdrawal,52.29,Savings Account,West,False,2024-05
TXN-047616,CUST-01371,2024-05-29,Payment,4.01,Credit Card,Central,False,2024-05
TXN-037888,CUST-01091,2024-05-29,Deposit,5.97,Mortgage,Central,False,2024-05
TXN-004043,CUST-00125,2024-05-29,Payment,13.45,Personal Loan,West,False,2024-05
TXN-011538,CUST-00341,2024-05-29,Deposit,17.19,Business Loan,Central,False,2024-05
TXN-012035,CUST-00354,2024-05-29,Withdrawal,3.33,Mortgage,West,False,2024-05
TXN-036570,CUST-01053,2024-05-29,Payment,25.74,Personal Loan,North,False,2024-05
TXN-051305,CUST-01477,2024-05-29,Transfer,627.82,Investment Fund,South,True,2024-05
TXN-037413,CUST-01076,2024-05-29,Withdrawal,2.77,Auto Loan,West,False,2024-05
TXN-011971,CUST-00352,2024-05-29,Deposit,100.77,Savings Account,South,False,2024-05
TXN-035719,CUST-01028,2024-05-29,Payment,43.18,Insurance,South,False,2024-05
TXN-035739,CUST-01028,2024-05-29,Transfer,29.07,Credit Card,South,False,2024-05
TXN-041628,CUST-01200,2024-05-29,Interest,54.48,Savings Account,Central,False,2024-05
TXN-021983,CUST-00631,2024-05-29,Withdrawal,5.94,Personal Loan,East,False,2024-05
TXN-037485,CUST-01079,2024-05-29,Payment,12.66,Business Loan,Central,False,2024-05
TXN-042879,CUST-01237,2024-05-29,Withdrawal,16.84,Mortgage,West,False,2024-05
TXN-007668,CUST-00231,2024-05-29,Transfer,94.62,Credit Card,West,False,2024-05
TXN-007031,CUST-00213,2024-05-29,Interest,4.26,Credit Card,West,False,2024-05
TXN-001349,CUST-00040,2024-05-29,Payment,6.17,Credit Card,Central,False,2024-05
TXN-001394,CUST-00042,2024-05-29,Interest,45.96,Mortgage,South,False,2024-05
TXN-013352,CUST-00391,2024-05-29,Fee,46.32,Business Loan,East,False,2024-05
TXN-044443,CUST-01281,2024-05-29,Withdrawal,226.18,Auto Loan,East,True,2024-05
TXN-013512,CUST-00396,2024-05-29,Payment,19.44,Credit Card,North,False,2024-05
TXN-021681,CUST-00623,2024-05-29,Withdrawal,20.9,Credit Card,East,False,2024-05
TXN-000621,CUST-00018,2024-05-29,Deposit,13.39,Mortgage,South,False,2024-05
TXN-018195,CUST-00523,2024-05-29,Deposit,19.3,Insurance,South,False,2024-05
TXN-020749,CUST-00595,2024-05-29,Withdrawal,3.71,Investment Fund,West,False,2024-05
TXN-008802,CUST-00263,2024-05-29,Fee,44.12,Personal Loan,South,False,2024-05
TXN-050248,CUST-01446,2024-05-29,Payment,14.59,Personal Loan,West,False,2024-05
TXN-010949,CUST-00323,2024-05-29,Withdrawal,8.77,Auto Loan,North,False,2024-05
TXN-046932,CUST-01349,2024-05-29,Withdrawal,13.89,Mortgage,East,False,2024-05
TXN-015024,CUST-00437,2024-05-29,Transfer,18.41,Insurance,Central,False,2024-05
TXN-025313,CUST-00728,2024-05-30,Payment,28.28,Auto Loan,Central,False,2024-05
TXN-045000,CUST-01297,2024-05-30,Payment,98.84,Personal Loan,West,False,2024-05
TXN-016046,CUST-00463,2024-05-30,Fee,8.75,Business Loan,West,False,2024-05
TXN-017401,CUST-00499,2024-05-30,Fee,5.02,Investment Fund,South,False,2024-05
TXN-010849,CUST-00320,2024-05-30,Withdrawal,22.95,Investment Fund,South,False,2024-05
TXN-013398,CUST-00393,2024-05-30,Payment,19.22,Insurance,West,False,2024-05
TXN-048762,CUST-01404,2024-05-30,Transfer,22.85,Investment Fund,South,False,2024-05
TXN-045796,CUST-01320,2024-05-30,Deposit,34.08,Investment Fund,East,False,2024-05
TXN-034158,CUST-00984,2024-05-30,Transfer,9.47,Credit Card,East,False,2024-05
TXN-002984,CUST-00092,2024-05-30,Deposit,109.71,Auto Loan,North,False,2024-05
TXN-018332,CUST-00526,2024-05-30,Payment,10.21,Credit Card,West,False,2024-05
TXN-020365,CUST-00584,2024-05-30,Payment,56.56,Credit Card,South,False,2024-05
TXN-005665,CUST-00173,2024-05-30,Deposit,2.78,Mortgage,Central,False,2024-05
TXN-007924,CUST-00238,2024-05-30,Withdrawal,31.36,Savings Account,Central,False,2024-05
TXN-011270,CUST-00333,2024-05-30,Withdrawal,23.77,Business Loan,East,False,2024-05
TXN-010921,CUST-00322,2024-05-30,Withdrawal,25.27,Credit Card,West,False,2024-05
TXN-039787,CUST-01149,2024-05-30,Interest,32.31,Auto Loan,Central,False,2024-05
TXN-047645,CUST-01372,2024-05-30,Payment,35.89,Mortgage,North,False,2024-05
TXN-006452,CUST-00197,2024-05-30,Fee,57.68,Business Loan,North,False,2024-05
TXN-043981,CUST-01269,2024-05-30,Deposit,27.81,Personal Loan,Central,False,2024-05
TXN-016586,CUST-00478,2024-05-30,Transfer,7.19,Investment Fund,South,False,2024-05
TXN-020566,CUST-00590,2024-05-30,Fee,42.22,Business Loan,West,False,2024-05
TXN-014521,CUST-00421,2024-05-30,Interest,6.48,Credit Card,North,False,2024-05
TXN-024715,CUST-00710,2024-05-30,Payment,57.05,Credit Card,North,False,2024-05
TXN-001089,CUST-00033,2024-05-30,Transfer,3.93,Savings Account,Central,False,2024-05
TXN-001407,CUST-00043,2024-05-30,Transfer,440.81,Business Loan,East,True,2024-05
TXN-025108,CUST-00721,2024-05-30,Interest,41.67,Credit Card,Central,False,2024-05
TXN-044147,CUST-01274,2024-05-30,Withdrawal,58.09,Mortgage,West,False,2024-05
TXN-031724,CUST-00913,2024-05-30,Payment,25.94,Investment Fund,East,False,2024-05
TXN-008833,CUST-00263,2024-05-30,Interest,3.97,Insurance,South,False,2024-05
TXN-029958,CUST-00861,2024-05-30,Payment,27.08,Credit Card,East,False,2024-05
TXN-032254,CUST-00929,2024-05-30,Withdrawal,14.18,Business Loan,North,False,2024-05
TXN-005770,CUST-00176,2024-05-30,Withdrawal,56.96,Insurance,East,False,2024-05
TXN-015018,CUST-00437,2024-05-30,Payment,182.46,Credit Card,Central,True,2024-05
TXN-007465,CUST-00225,2024-05-30,Fee,31.93,Mortgage,West,False,2024-05
TXN-033452,CUST-00965,2024-05-30,Interest,14.93,Insurance,South,False,2024-05
TXN-046165,CUST-01330,2024-05-30,Interest,30.59,Savings Account,Central,False,2024-05
TXN-027272,CUST-00784,2024-05-30,Fee,4.34,Credit Card,North,False,2024-05
TXN-049387,CUST-01421,2024-05-30,Interest,24.8,Personal Loan,East,False,2024-05
TXN-033960,CUST-00978,2024-05-30,Interest,415.32,Insurance,South,True,2024-05
TXN-027451,CUST-00789,2024-05-30,Withdrawal,42.72,Mortgage,South,False,2024-05
TXN-006687,CUST-00205,2024-05-30,Deposit,8.18,Business Loan,South,False,2024-05
TXN-041762,CUST-01203,2024-05-30,Transfer,15.09,Mortgage,North,False,2024-05
TXN-033958,CUST-00978,2024-05-30,Transfer,100.15,Business Loan,South,False,2024-05
TXN-039245,CUST-01132,2024-05-30,Transfer,37.86,Personal Loan,East,False,2024-05
TXN-023792,CUST-00685,2024-05-30,Transfer,51.87,Auto Loan,East,False,2024-05
TXN-046055,CUST-01326,2024-05-30,Withdrawal,182.61,Investment Fund,Central,True,2024-05
TXN-024106,CUST-00694,2024-05-30,Transfer,11.96,Savings Account,South,False,2024-05
TXN-048584,CUST-01399,2024-05-30,Withdrawal,430.82,Auto Loan,West,True,2024-05
TXN-027196,CUST-00782,2024-05-30,Transfer,28.84,Insurance,South,False,2024-05
TXN-031525,CUST-00906,2024-05-30,Deposit,78.68,Insurance,North,False,2024-05
TXN-026548,CUST-00764,2024-05-30,Payment,34.14,Insurance,North,False,2024-05
TXN-009416,CUST-00278,2024-05-30,Transfer,25.88,Personal Loan,North,False,2024-05
TXN-035415,CUST-01020,2024-05-30,Payment,98.51,Insurance,East,False,2024-05
TXN-014781,CUST-00429,2024-05-30,Payment,17.21,Personal Loan,East,False,2024-05
TXN-025488,CUST-00733,2024-05-30,Payment,114.9,Mortgage,West,False,2024-05
TXN-035881,CUST-01031,2024-05-30,Deposit,4.31,Credit Card,North,False,2024-05
TXN-000836,CUST-00025,2024-05-30,Transfer,14.84,Credit Card,East,False,2024-05
TXN-032876,CUST-00946,2024-05-30,Withdrawal,646.71,Savings Account,South,True,2024-05
TXN-040114,CUST-01157,2024-05-30,Deposit,18.06,Investment Fund,East,False,2024-05
TXN-035488,CUST-01022,2024-05-30,Deposit,17.62,Investment Fund,North,False,2024-05
TXN-040593,CUST-01170,2024-05-30,Payment,27.81,Mortgage,West,False,2024-05
TXN-002587,CUST-00080,2024-05-30,Deposit,25.38,Credit Card,Central,False,2024-05
TXN-034310,CUST-00987,2024-05-30,Interest,7.72,Credit Card,East,False,2024-05
TXN-001182,CUST-00036,2024-05-30,Payment,125.46,Mortgage,Central,False,2024-05
TXN-000237,CUST-00007,2024-05-30,Withdrawal,23.52,Credit Card,South,False,2024-05
TXN-025615,CUST-00736,2024-05-30,Payment,777.76,Credit Card,Central,True,2024-05
TXN-024624,CUST-00707,2024-05-30,Payment,34.28,Business Loan,Central,False,2024-05
TXN-035248,CUST-01014,2024-05-30,Deposit,90.12,Auto Loan,North,False,2024-05
TXN-049056,CUST-01412,2024-05-30,Payment,20.91,Mortgage,Central,False,2024-05
TXN-032170,CUST-00927,2024-05-30,Withdrawal,11.73,Insurance,Central,False,2024-05
TXN-042231,CUST-01219,2024-05-30,Deposit,20.44,Personal Loan,South,False,2024-05
TXN-003390,CUST-00103,2024-05-30,Fee,4.15,Investment Fund,East,False,2024-05
TXN-033564,CUST-00968,2024-05-31,Deposit,168.35,Business Loan,Central,False,2024-05
TXN-019582,CUST-00560,2024-05-31,Withdrawal,14.81,Insurance,Central,False,2024-05
TXN-031980,CUST-00921,2024-05-31,Payment,38.92,Insurance,South,False,2024-05
TXN-050760,CUST-01461,2024-05-31,Payment,285.02,Savings Account,Central,True,2024-05
TXN-033604,CUST-00970,2024-05-31,Payment,443.74,Personal Loan,West,True,2024-05
TXN-029445,CUST-00846,2024-05-31,Fee,118.57,Savings Account,Central,False,2024-05
TXN-043313,CUST-01249,2024-05-31,Payment,13.37,Savings Account,West,False,2024-05
TXN-045602,CUST-01315,2024-05-31,Transfer,118.14,Personal Loan,West,False,2024-05
TXN-027686,CUST-00796,2024-05-31,Transfer,11.39,Savings Account,North,False,2024-05
TXN-037634,CUST-01084,2024-05-31,Deposit,31.67,Mortgage,Central,False,2024-05
TXN-009208,CUST-00273,2024-05-31,Payment,61.43,Savings Account,North,False,2024-05
TXN-014481,CUST-00421,2024-05-31,Transfer,156.73,Credit Card,North,False,2024-05
TXN-030528,CUST-00878,2024-05-31,Payment,159.08,Mortgage,Central,False,2024-05
TXN-012002,CUST-00353,2024-05-31,Payment,12.65,Credit Card,East,False,2024-05
TXN-023903,CUST-00688,2024-05-31,Deposit,188.5,Personal Loan,Central,True,2024-05
TXN-044744,CUST-01291,2024-05-31,Transfer,91.97,Personal Loan,North,False,2024-05
TXN-002035,CUST-00063,2024-05-31,Withdrawal,31.13,Auto Loan,East,False,2024-05
TXN-007296,CUST-00220,2024-05-31,Deposit,123.64,Credit Card,South,False,2024-05
TXN-042826,CUST-01235,2024-05-31,Fee,45.19,Investment Fund,Central,False,2024-05
TXN-051806,CUST-01494,2024-05-31,Payment,127.47,Mortgage,Central,False,2024-05
TXN-044092,CUST-01272,2024-05-31,Payment,81.09,Mortgage,West,False,2024-05
TXN-024887,CUST-00715,2024-05-31,Withdrawal,19.32,Insurance,West,False,2024-05
TXN-035366,CUST-01018,2024-05-31,Transfer,1051.38,Mortgage,West,True,2024-05
TXN-036597,CUST-01053,2024-05-31,Payment,141.27,Investment Fund,North,False,2024-05
TXN-003506,CUST-00106,2024-05-31,Transfer,26.85,Investment Fund,North,False,2024-05
TXN-008911,CUST-00265,2024-05-31,Deposit,40.13,Personal Loan,South,False,2024-05
TXN-014288,CUST-00415,2024-05-31,Payment,138.13,Credit Card,South,False,2024-05
TXN-030307,CUST-00871,2024-05-31,Payment,16.11,Personal Loan,North,False,2024-05
TXN-043365,CUST-01250,2024-05-31,Deposit,9.16,Credit Card,South,False,2024-05
TXN-033023,CUST-00952,2024-05-31,Payment,11.83,Auto Loan,West,False,2024-05
TXN-016208,CUST-00467,2024-05-31,Transfer,49.91,Savings Account,East,False,2024-05
TXN-028116,CUST-00807,2024-05-31,Payment,395.92,Credit Card,South,True,2024-05
TXN-025983,CUST-00749,2024-05-31,Interest,16.5,Personal Loan,East,False,2024-05
TXN-015098,CUST-00440,2024-05-31,Transfer,101.18,Auto Loan,West,False,2024-05
TXN-004102,CUST-00126,2024-05-31,Transfer,52.68,Business Loan,North,False,2024-05
TXN-030406,CUST-00873,2024-05-31,Withdrawal,10.95,Personal Loan,South,False,2024-05
TXN-051692,CUST-01490,2024-05-31,Interest,24.54,Insurance,Central,False,2024-05
TXN-016316,CUST-00470,2024-05-31,Payment,50.51,Business Loan,Central,False,2024-05
TXN-051436,CUST-01482,2024-05-31,Deposit,10.54,Insurance,Central,False,2024-05
TXN-028301,CUST-00812,2024-05-31,Transfer,133.58,Investment Fund,Central,False,2024-05
TXN-047072,CUST-01352,2024-05-31,Fee,62.02,Mortgage,Central,False,2024-05
TXN-051408,CUST-01481,2024-05-31,Payment,26.21,Auto Loan,North,False,2024-05
TXN-000217,CUST-00007,2024-05-31,Withdrawal,64.76,Insurance,South,False,2024-05
TXN-051604,CUST-01488,2024-05-31,Payment,143.22,Credit Card,East,False,2024-05
TXN-034613,CUST-00996,2024-05-31,Withdrawal,50.87,Personal Loan,South,False,2024-05
TXN-008361,CUST-00250,2024-05-31,Fee,105.1,Business Loan,Central,False,2024-05
TXN-041947,CUST-01210,2024-05-31,Payment,41.99,Insurance,Central,False,2024-05
TXN-045669,CUST-01317,2024-05-31,Deposit,49.62,Personal Loan,Central,False,2024-05
TXN-001261,CUST-00038,2024-05-31,Payment,10.77,Insurance,South,False,2024-05
TXN-040289,CUST-01162,2024-05-31,Deposit,202.29,Savings Account,East,True,2024-05
TXN-021457,CUST-00618,2024-05-31,Deposit,12.78,Savings Account,East,False,2024-05
TXN-000358,CUST-00011,2024-05-31,Payment,48.61,Credit Card,West,False,2024-05
TXN-025376,CUST-00729,2024-05-31,Deposit,33.66,Business Loan,Central,False,2024-05
TXN-024973,CUST-00717,2024-05-31,Deposit,55.5,Auto Loan,South,False,2024-05
TXN-036780,CUST-01058,2024-05-31,Payment,23.72,Auto Loan,West,False,2024-05
TXN-002850,CUST-00088,2024-05-31,Withdrawal,79.54,Savings Account,Central,False,2024-05
TXN-024015,CUST-00692,2024-05-31,Interest,2.22,Insurance,South,False,2024-05
TXN-012094,CUST-00356,2024-05-31,Deposit,40.25,Savings Account,North,False,2024-05
TXN-004411,CUST-00137,2024-05-31,Payment,7.19,Insurance,South,False,2024-05
TXN-015713,CUST-00455,2024-05-31,Withdrawal,11.72,Mortgage,Central,False,2024-05
TXN-031085,CUST-00893,2024-05-31,Fee,62.41,Personal Loan,Central,False,2024-05
TXN-049153,CUST-01414,2024-05-31,Payment,58.53,Mortgage,North,False,2024-05
TXN-023575,CUST-00679,2024-05-31,Withdrawal,58.8,Credit Card,West,False,2024-05
TXN-032540,CUST-00937,2024-05-31,Payment,169.84,Auto Loan,East,False,2024-05
TXN-034897,CUST-01004,2024-05-31,Withdrawal,16.29,Savings Account,North,False,2024-05
TXN-050322,CUST-01448,2024-05-31,Transfer,141.26,Auto Loan,South,False,2024-05
TXN-001340,CUST-00039,2024-05-31,Fee,12.67,Auto Loan,North,False,2024-05
TXN-048533,CUST-01398,2024-05-31,Transfer,19.04,Business Loan,Central,False,2024-05
TXN-007622,CUST-00230,2024-05-31,Deposit,84.76,Investment Fund,Central,False,2024-05
TXN-008778,CUST-00261,2024-06-01,Interest,10.23,Mortgage,East,False,2024-06
TXN-044361,CUST-01279,2024-06-01,Fee,78.59,Savings Account,East,False,2024-06
TXN-031471,CUST-00905,2024-06-01,Payment,93.64,Savings Account,East,False,2024-06
TXN-047261,CUST-01360,2024-06-01,Withdrawal,3.89,Business Loan,North,False,2024-06
TXN-038290,CUST-01104,2024-06-01,Deposit,78.46,Credit Card,South,False,2024-06
TXN-033480,CUST-00966,2024-06-01,Transfer,34.93,Investment Fund,East,False,2024-06
TXN-028989,CUST-00833,2024-06-01,Deposit,11.46,Savings Account,East,False,2024-06
TXN-024044,CUST-00692,2024-06-01,Withdrawal,60.43,Investment Fund,South,False,2024-06
TXN-013479,CUST-00395,2024-06-01,Payment,60.67,Insurance,West,False,2024-06
TXN-037508,CUST-01080,2024-06-01,Deposit,11.69,Investment Fund,North,False,2024-06
TXN-017961,CUST-00516,2024-06-01,Payment,5.72,Auto Loan,West,False,2024-06
TXN-027163,CUST-00781,2024-06-01,Deposit,46.51,Investment Fund,Central,False,2024-06
TXN-020364,CUST-00584,2024-06-01,Withdrawal,63.39,Investment Fund,South,False,2024-06
TXN-022493,CUST-00648,2024-06-01,Payment,28.78,Auto Loan,North,False,2024-06
TXN-016643,CUST-00481,2024-06-01,Transfer,9.29,Business Loan,South,False,2024-06
TXN-013288,CUST-00390,2024-06-01,Deposit,22.19,Credit Card,South,False,2024-06
TXN-023771,CUST-00684,2024-06-01,Payment,55.01,Personal Loan,West,False,2024-06
TXN-017441,CUST-00500,2024-06-01,Payment,198.0,Business Loan,West,True,2024-06
TXN-033219,CUST-00958,2024-06-01,Withdrawal,46.93,Business Loan,South,False,2024-06
TXN-023890,CUST-00687,2024-06-01,Payment,17.25,Personal Loan,East,False,2024-06
TXN-003957,CUST-00122,2024-06-01,Payment,55.56,Insurance,East,False,2024-06
TXN-018703,CUST-00537,2024-06-01,Transfer,249.55,Mortgage,East,True,2024-06
TXN-046051,CUST-01326,2024-06-01,Payment,40.94,Savings Account,Central,False,2024-06
TXN-008611,CUST-00257,2024-06-01,Deposit,9.81,Credit Card,East,False,2024-06
TXN-003057,CUST-00094,2024-06-01,Transfer,5.68,Mortgage,South,False,2024-06
TXN-028428,CUST-00816,2024-06-01,Withdrawal,11.24,Savings Account,South,False,2024-06
TXN-037663,CUST-01085,2024-06-01,Payment,8.7,Business Loan,Central,False,2024-06
TXN-003724,CUST-00115,2024-06-01,Transfer,19.08,Auto Loan,South,False,2024-06
TXN-024538,CUST-00705,2024-06-01,Payment,64.21,Savings Account,North,False,2024-06
TXN-022863,CUST-00658,2024-06-01,Payment,15.02,Mortgage,Central,False,2024-06
TXN-004987,CUST-00154,2024-06-01,Payment,92.74,Business Loan,South,False,2024-06
TXN-005180,CUST-00159,2024-06-01,Deposit,9.91,Personal Loan,South,False,2024-06
TXN-044550,CUST-01284,2024-06-01,Fee,14.98,Mortgage,East,False,2024-06
TXN-020140,CUST-00577,2024-06-01,Deposit,2.42,Credit Card,Central,False,2024-06
TXN-032879,CUST-00946,2024-06-01,Transfer,21.57,Credit Card,South,False,2024-06
TXN-047097,CUST-01353,2024-06-01,Deposit,129.02,Insurance,Central,False,2024-06
TXN-011767,CUST-00348,2024-06-01,Deposit,7.21,Mortgage,South,False,2024-06
TXN-002203,CUST-00069,2024-06-01,Deposit,74.15,Auto Loan,West,False,2024-06
TXN-015916,CUST-00459,2024-06-01,Fee,141.97,Business Loan,West,False,2024-06
TXN-032867,CUST-00946,2024-06-01,Withdrawal,136.9,Personal Loan,South,False,2024-06
TXN-010133,CUST-00300,2024-06-01,Payment,128.31,Insurance,West,False,2024-06
TXN-049197,CUST-01415,2024-06-01,Deposit,15.12,Credit Card,East,False,2024-06
TXN-049324,CUST-01419,2024-06-01,Payment,39.09,Credit Card,Central,False,2024-06
TXN-033656,CUST-00971,2024-06-01,Withdrawal,91.7,Business Loan,West,False,2024-06
TXN-050115,CUST-01443,2024-06-01,Withdrawal,18.6,Mortgage,Central,False,2024-06
TXN-000857,CUST-00026,2024-06-01,Transfer,152.38,Mortgage,North,False,2024-06
TXN-021096,CUST-00606,2024-06-01,Transfer,107.57,Insurance,West,False,2024-06
TXN-021702,CUST-00624,2024-06-01,Withdrawal,55.22,Business Loan,West,False,2024-06
TXN-033792,CUST-00974,2024-06-01,Payment,11.69,Savings Account,Central,False,2024-06
TXN-027028,CUST-00777,2024-06-01,Payment,28.72,Savings Account,South,False,2024-06
TXN-051994,CUST-01499,2024-06-01,Withdrawal,49.01,Personal Loan,West,False,2024-06
TXN-011142,CUST-00329,2024-06-01,Deposit,96.87,Personal Loan,West,False,2024-06
TXN-036591,CUST-01053,2024-06-01,Transfer,108.16,Savings Account,North,False,2024-06
TXN-000326,CUST-00009,2024-06-01,Deposit,68.15,Credit Card,North,False,2024-06
TXN-036235,CUST-01040,2024-06-01,Payment,28.59,Savings Account,East,False,2024-06
TXN-028593,CUST-00822,2024-06-02,Payment,3.13,Auto Loan,South,False,2024-06
TXN-049504,CUST-01426,2024-06-02,Payment,52.97,Insurance,East,False,2024-06
TXN-028344,CUST-00813,2024-06-02,Deposit,15.84,Savings Account,East,False,2024-06
TXN-012871,CUST-00377,2024-06-02,Deposit,15.42,Credit Card,Central,False,2024-06
TXN-005911,CUST-00180,2024-06-02,Deposit,67.42,Savings Account,West,False,2024-06
TXN-018493,CUST-00532,2024-06-02,Deposit,25.77,Insurance,East,False,2024-06
TXN-035879,CUST-01031,2024-06-02,Deposit,5.63,Auto Loan,North,False,2024-06
TXN-016474,CUST-00475,2024-06-02,Withdrawal,113.82,Insurance,South,False,2024-06
TXN-032212,CUST-00928,2024-06-02,Transfer,4.37,Insurance,Central,False,2024-06
TXN-000559,CUST-00016,2024-06-02,Transfer,192.97,Personal Loan,South,True,2024-06
TXN-025144,CUST-00723,2024-06-02,Deposit,57.19,Credit Card,East,False,2024-06
TXN-038015,CUST-01095,2024-06-02,Deposit,117.3,Business Loan,East,False,2024-06
TXN-026358,CUST-00759,2024-06-02,Withdrawal,187.53,Insurance,North,True,2024-06
TXN-021224,CUST-00611,2024-06-02,Withdrawal,121.4,Savings Account,North,False,2024-06
TXN-047680,CUST-01372,2024-06-02,Payment,61.91,Insurance,North,False,2024-06
TXN-043166,CUST-01245,2024-06-02,Payment,14.02,Auto Loan,South,False,2024-06
TXN-015884,CUST-00459,2024-06-02,Payment,17.47,Auto Loan,West,False,2024-06
TXN-024744,CUST-00712,2024-06-02,Withdrawal,20.42,Business Loan,Central,False,2024-06
TXN-020033,CUST-00574,2024-06-02,Payment,223.57,Credit Card,South,True,2024-06
TXN-004387,CUST-00137,2024-06-02,Withdrawal,72.96,Savings Account,South,False,2024-06
TXN-019654,CUST-00562,2024-06-02,Interest,24.2,Savings Account,North,False,2024-06
TXN-016606,CUST-00480,2024-06-02,Deposit,191.32,Investment Fund,North,True,2024-06
TXN-024286,CUST-00699,2024-06-02,Deposit,24.86,Personal Loan,South,False,2024-06
TXN-037079,CUST-01065,2024-06-02,Withdrawal,99.59,Personal Loan,West,False,2024-06
TXN-050559,CUST-01456,2024-06-02,Deposit,24.38,Mortgage,South,False,2024-06
TXN-030756,CUST-00884,2024-06-02,Fee,25.02,Business Loan,North,False,2024-06
TXN-010241,CUST-00303,2024-06-02,Interest,66.64,Business Loan,West,False,2024-06
TXN-024869,CUST-00715,2024-06-02,Payment,4.62,Personal Loan,West,False,2024-06
TXN-010775,CUST-00317,2024-06-02,Interest,133.34,Insurance,West,False,2024-06
TXN-002094,CUST-00065,2024-06-02,Payment,16.58,Savings Account,Central,False,2024-06
TXN-007103,CUST-00215,2024-06-02,Fee,27.75,Auto Loan,West,False,2024-06
TXN-020569,CUST-00590,2024-06-02,Deposit,68.36,Insurance,West,False,2024-06
TXN-020472,CUST-00588,2024-06-02,Transfer,250.38,Business Loan,West,True,2024-06
TXN-049729,CUST-01433,2024-06-02,Withdrawal,15.7,Savings Account,North,False,2024-06
TXN-046936,CUST-01349,2024-06-02,Payment,15.97,Business Loan,East,False,2024-06
TXN-010398,CUST-00306,2024-06-02,Deposit,590.42,Investment Fund,Central,True,2024-06
TXN-027816,CUST-00800,2024-06-02,Deposit,9.8,Savings Account,East,False,2024-06
TXN-021545,CUST-00620,2024-06-02,Payment,8.75,Business Loan,South,False,2024-06
TXN-036206,CUST-01040,2024-06-02,Withdrawal,44.72,Personal Loan,East,False,2024-06
TXN-011796,CUST-00348,2024-06-02,Deposit,14.14,Insurance,South,False,2024-06
TXN-022699,CUST-00653,2024-06-02,Deposit,1216.71,Savings Account,Central,True,2024-06
TXN-049000,CUST-01410,2024-06-02,Deposit,144.26,Auto Loan,East,False,2024-06
TXN-009551,CUST-00282,2024-06-02,Fee,46.21,Savings Account,Central,False,2024-06
TXN-039640,CUST-01144,2024-06-02,Payment,86.42,Credit Card,Central,False,2024-06
TXN-015747,CUST-00456,2024-06-02,Payment,172.77,Auto Loan,East,False,2024-06
